,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
78,Wrapped Mexican Eggs,14079,This tasty dish will feed a crowd without demanding much attention from the cook. This entire breakfast casserole can be assembled the night before and baked right before serving. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F21141.jpg,8,691,18,4.1,73.6,7.1,10.2,31.2,11.6,0.4038,0.0068,0.07579999999999999,0.8389,1.739,"1 ½ pounds tomatillos, husked and cut in half #2 cloves garlic, halved #1 ½ cups chopped onion #.3 cup chopped fresh cilantro #1 cup water #1 jalapeno pepper, seeded and minced #1 ½ teaspoons salt #4 tomatoes, chopped #1 tablespoon olive oil #2 green bell pepper, thinly sliced #16 eggs, beaten #1 teaspoon salt # ground black pepper to taste #1 ½ cups shredded Monterey Jack cheese #8 (12 inch) flour tortillas #½ cup sour cream ",0.3972
79,Better Vegetable Stew,14080,"A savory stew that utilizes roasted vegetables and the deep, pungent flavors of... I don't know, somewhere I've not had the privilege of traveling. Easy to prepare and charming with dill rice, pita bread, and yoghurt sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3233783.jpg,8,215.9,5,3.2,41.3,8.4,10.3,3.3,0.4,0.0857,0.0032,0.057,0.7957000000000001,0.44430000000000003,"1 tablespoon olive oil #2 potatoes, cut into wedges #3 carrots, peeled and cut into large chunks #2 onions, peeled and quartered #1 tablespoon cumin seeds, toasted #1 tablespoon mustard seed, toasted #½ teaspoon dried oregano #1 medium head garlic #4 large red bell peppers #4 fresh tomatoes, cored #1 cinnamon stick #1 (29 ounce) can diced tomatoes #1 (15 ounce) can garbanzo beans, drained #1 lemon, juiced # salt and pepper to taste #⅔ cup cooked white rice ",0.0
80,Sun-dried Tomatoes I,14081,"Not a labor intensive process, but certainly a lengthy one. Once dried, store these tasty gems in the refrigerator. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8489206.jpg,32,10.2,98,4.7,2.2,0.7,1.5,0.1,0.0,0.0057,0.0002,0.0062,0.1345,0.0028,4 pounds tomatoes # salt to taste ,0.0
81,Sweet-Potato Muffins,14082,Delicious muffins that are a little bit different than you'd expect. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2093030.jpg,12,362.8,100,4.4,51.6,2.8,25.9,16.0,1.6,0.09720000000000001,0.002,0.0346,0.2955,0.2214,"1 ⅛ cups packed brown sugar #½ cup canola oil #1 teaspoon vanilla extract #2 eggs #2 cups all-purpose flour #2 teaspoons baking powder #1 teaspoon ground cinnamon #1 teaspoon freshly grated nutmeg #½ teaspoon ground allspice #½ teaspoon salt #4 cups peeled, shredded sweet potato #½ cup raisins #1 cup walnuts ",0.031
82,Roasted Acorn Squash,14083,A late summer or fall dish that goes well with brown rice. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F183809.jpg,4,192.1,31,3.9,28.8,4.6,7.2,9.2,5.6,0.09490000000000001,0.0017,0.07590000000000001,0.841,0.3613,"2 medium acorn squash #3 tablespoons butter #2 onions, thinly sliced #3 cloves garlic, minced #1 teaspoon ground coriander seed #½ teaspoon freshly grated nutmeg #½ teaspoon salt # freshly ground black pepper ",0.0229
83,Fried Green Tomatoes I,14084,"Juicy, fried and delicious! Sink your teeth into some fried green tomatoes! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F208131.jpg,4,381.2,17,3.4,29.5,4.1,4.2,28.9,3.8,0.0172,0.0015,0.055600000000000004,0.45189999999999997,0.0184,"5 tomatoes, sliced #1 cup cornmeal #½ cup vegetable oil # salt and pepper to taste ",0.0
84,Fried Green Tomatoes II,14085,Tomatoes dipped in a breadcrumb batter and fried to your heart's content. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F878908.jpg,4,185.4,6,3.3,12.8,1.7,5.6,14.5,1.9,0.0316,0.001,0.0154,0.25,0.226,"⅓ cup bread crumbs #½ teaspoon white sugar #¼ teaspoon salt #⅛ teaspoon ground black pepper #¼ cup vegetable oil #1 pound green tomatoes, sliced 1/2 inch thick ",0.0
85,Hearty Lentil Soup,14086,"This is a rich, satisfying vegetarian soup, wonderful for cold winter nights. Serve a loaf of warm, crusty bread on the side and you have a wonderful meal. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F175162.jpg,4,395.4,61,4.5,59.2,21.2,9.0,8.3,1.1,0.126,0.0067,0.1087,1.2183,0.5525,"2 tablespoons vegetable oil #1 bunch green onions, chopped #1 leek, sliced #1 carrot, diced #1 parsnip, scrubbed and diced #1 potato, peeled and diced #1 stalk celery, sliced #1 cup dry lentils, rinsed #1 (14.5 ounce) can diced tomatoes #3 cups vegetable stock #2 bay leaves #1 dash soy sauce #2 teaspoons vegetarian Worcestershire sauce #½ cup red wine #1 bunch fresh cilantro, chopped ",0.0
86,Vietnamese Rice Noodle Salad,14087,This is a good salad for a hot day. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F17635.jpg,4,431.7,79,4.4,89.5,4.1,12.0,5.3,0.8,0.08070000000000001,0.0015,0.0444,0.4172,0.1875,"5 cloves garlic #1 cup loosely packed chopped cilantro #½ jalapeno pepper, seeded and minced #3 tablespoons white sugar #¼ cup fresh lime juice #3 tablespoons vegetarian fish sauce #1 (12 ounce) package dried rice noodles #2 carrots, julienned #1 cucumber, halved lengthwise and chopped #¼ cup chopped fresh mint #4 leaves napa cabbage #¼ cup unsalted peanuts #4 sprigs fresh mint ",0.0
87,Fresh Tomato Salsa,14088,This is a delicious homemade salsa. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9154371.jpg,4,51.5,558,4.5,9.7,3.7,3.4,0.2,0.0,0.0184,0.0004,0.013900000000000001,0.2834,0.5921000000000001,"3 tomatoes, chopped #½ cup finely diced onion #5 serrano chiles, finely chopped #½ cup chopped fresh cilantro #1 teaspoon salt #2 teaspoons lime juice ",0.0
88,Potato Pancakes,14089,"These traditional potato pancakes are wonderful comfort food. Serve with applesauce and sour cream for a light dinner, or with roast chicken for a hearty winter meal. You can use more flour if the mixture seems too wet. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9314605.jpg,6,283,199,4.5,46.7,5.8,2.8,8.4,1.3,0.038799999999999994,0.0022,0.06,1.0765,0.4148,"4 large potatoes #1 yellow onion #1 egg, beaten #1 teaspoon salt # ground black pepper to taste #2 tablespoons all-purpose flour, or more as needed #1 cup vegetable oil for frying, or as needed ",0.031
89,Vegetarian Mexican Rice,14090,This flavored rice is a local favorite in San Antonio. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8998119.jpg,8,199,188,4.2,33.8,1.8,2.9,5.6,0.8,0.0208,0.0023,0.0253,0.2363,0.8094,"3 tablespoons vegetable oil #⅔ cup diced onion #1 ½ cups uncooked white rice #1 cup chopped green bell pepper #1 teaspoon ground cumin #1 teaspoon chili powder #1 ½ (8 ounce) cans tomato sauce #2 teaspoons salt #1 clove garlic, minced #⅛ teaspoon powdered saffron #3 cups water ",0.0
90,Stir Fried Kale,14091,"A great way to use up some of the extra kale you might have in your garden! You can use other similar greens in this recipe - spinach, mustard greens, and arugula will all work. A mixture of greens is also quite good. Serve as a salad, as a side dish, or as a main dish with rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F35820.jpg,6,203.1,126,4.0,27.8,3.8,1.9,8.6,1.3,0.3356,0.0053,0.1376,0.6819,0.2337,"3 tablespoons olive oil #1 onion, chopped #3 cloves garlic, minced #1 cup bread crumbs #3 bunches kale - washed, dried, and shredded ",0.0
91,Bramblewood Blackberry Pie,14092,This delicious bramblewood pie is very simple to make. I have yet to taste a better blackberry pie. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F738780.jpg,8,337.6,9,3.9,48.8,3.7,19.2,14.4,1.8,0.0229,0.002,0.018699999999999998,0.1262,0.2921,2 ¼ cups all-purpose flour #1 teaspoon salt #½ cup vegetable oil #3 tablespoons cold water #⅔ cup white sugar #½ teaspoon ground cinnamon #3 cups fresh blackberries ,0.0
92,Sun-dried Tomatoes II,14093,"Cherry tomatoes are easily dried in a food dehydrator. When I make soup or stew I throw in a handful, and they taste like they were just picked. You could also rehydrate them in warm water for some other use. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F433007.jpg,12,7.1,6,5.0,1.6,0.4,0.0,0.1,0.0,0.0017,0.0002,0.0037,0.0755,0.0031,24 cherry tomatoes ,0.0
93,Eggplant Rollati Appetizer,14094,Be careful with this one! It's so robust and flavorful that your guests might fill themselves up on it before you have a chance to serve the main course! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F31250.jpg,5,534,13,4.0,39.2,10.4,14.9,28.4,13.6,0.7138,0.0031,0.10590000000000001,1.1625999999999999,0.7603,"½ cup chopped fresh basil #¼ cup toasted pine nuts #2 pints ricotta cheese # salt and pepper to taste #2 medium eggplants, sliced lengthwise into 1/2-inch #1 tablespoon olive oil #2 cups spaghetti sauce #¼ cup grated Parmesan cheese ",0.076
94,Tofu Fudge Mocha Bars,14095,"Not all that bad for you, vegan, and rich as the best fudge torte. These bars keep well and are very moist. Turbinado is unrefined sugar. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F106601.jpg,24,116.8,48,4.1,24.6,1.7,18.2,2.1,0.4,0.027600000000000003,0.0013,0.0365,0.2397,0.0135,"1 (12 ounce) package silken tofu, undrained #2 tablespoons safflower oil #1 pinch salt #2 ⅓ cups turbinado sugar #1 cup cocoa powder #⅓ cup instant decaffeinated coffee powder #1 teaspoon vanilla extract #1 cup whole wheat flour ",0.0
95,Best Buckwheat Pancakes,14096,These are delicious buckwheat pancakes that taste great with some butter and syrup or jam. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4462456.jpg,2,559.6,128,4.4,42.1,2.9,8.8,39.0,23.5,0.17880000000000001,0.0025,0.07940000000000001,0.38489999999999996,1.6225999999999998,"1 cup buttermilk #1 egg #3 tablespoons butter, melted #6 tablespoons all-purpose flour #6 tablespoons buckwheat flour #1 teaspoon white sugar #½ teaspoon salt #1 teaspoon baking soda #3 tablespoons butter ",0.1895
96,Whipped Mashed Potatoes,14097,"Ordinary mashed potatoes are made by using a potato masher on boiled potatoes. However, using an electric mixer after mashing makes the potatoes super delicious. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F622716.jpg,5,228.1,76,4.4,37.5,4.7,2.0,7.2,4.5,0.0347,0.0017,0.0498,0.9078999999999999,0.0644,"5 potatoes, peeled and quartered #3 tablespoons butter #⅛ cup milk ",0.0188
97,Vegetarian's Delight Pizza,14098,"Here's my version for a quick veggie pizza, based on the combinations offered by many pizza chains. You can make adjustments to the quantities and choice of vegetables depending on what you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F78364.jpg,2,1153.7,22,4.5,120.1,7.8,17.0,53.6,21.1,0.609,0.0025,0.0591,0.8026,2.7041999999999997,1 (12 inch) pre-baked pizza crust #2 tablespoons olive oil #1 cup seasoned tomato sauce #½ cup sliced onion #1 cup fresh sliced mushrooms #½ cup chopped green bell pepper #¼ cup chopped black olives #2 cups shredded mozzarella cheese ,0.1085
98,Sunflower Seed Spread,14099,Nutty tasting spread for use with salad sandwiches. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F246727.jpg,16,51.2,11,3.7,1.9,0.8,0.2,4.7,0.7,0.0111,0.0003,0.0015,0.046200000000000005,0.1167,"2 cups sunflower seeds #½ cup tahini #¼ cup lemon juice #1 clove garlic, minced #2 tablespoons soy sauce #1 stalk celery, finely chopped #1 tablespoon minced onion #½ cup water ",0.0
