,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,calcium,iron,magnesium,potassium,sodium,ingredients,saturated fat,cholesterol
83,Wedding Cake,17485,This is a very simple moist white cake. It works best if all of the ingredients are at room temperature. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8785.jpg,24,264.4,135,4.0,37.5,0.4,25.2,11.3,0.026600000000000002,0.001,0.0065,0.0536,0.0985,"1 cup butter, softened #3 cups white sugar #7 eggs #1 tablespoon vanilla extract #3 cups all-purpose flour #¼ teaspoon baking powder #¼ teaspoon baking soda #1 cup sour cream ",6.6,0.0788
84,Brioche,17486,"A fresh brioche can be served with jelly or other preserves to accompany tea or coffee, or with pate or hors d'oeuvre. The tops of the small ones can easily be pulled away, giving space for a sweet or savory filling. Brioche dough can also be used for wrapping other ingredients such as beef for boeuf-en-croute, a salmon filling for a koulibiaca, or a spicy garlic sausage. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6435546.jpg,16,227.7,50,4.0,22.1,0.9,1.0,13.3,0.0162,0.0017,0.0086,0.06559999999999999,0.24609999999999999,"1 tablespoon active dry yeast #⅓ cup warm water (110 degrees F) #3 ½ cups all-purpose flour #1 tablespoon white sugar #1 teaspoon salt #4 eggs #1 cup butter, softened #1 egg yolk #1 teaspoon cold water ",7.8,0.08979999999999999
85,Oven Pancakes,17487,Oven pancakes are great for Sunday breakfast! They're easy to make and go well with everything. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F574139.jpg,6,264,168,4.2,25.8,0.7,9.8,14.5,0.0734,0.0016,0.0134,0.132,0.1364,3 tablespoons white sugar #½ teaspoon ground cinnamon #⅓ cup butter #4 eggs #1 cup milk #1 cup all-purpose flour #1 tablespoon confectioners' sugar ,8.0,0.15430000000000002
86,German Pancake with Buttermilk Sauce,17488,"This is a great breakfast item, now a tradition for my family. It tastes like French toast without the bread! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7274345.jpg,12,283.2,144,4.6,37.5,0.3,27.9,12.7,0.06,0.001,0.0096,0.1027,0.2348,"6 eggs #1 cup milk #1 cup all-purpose flour #2 tablespoons butter, melted #1 ½ cups white sugar #¾ cup buttermilk #½ cup butter #2 tablespoons light corn syrup #1 teaspoon baking soda #2 teaspoons vanilla extract ",7.2,0.1207
87,White Frosting,17489,This traditional frosting goes well with almost any type of cake. It is quick and easy to make. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9182.jpg,12,228.5,173,4.3,19.7,0.1,17.7,16.6,0.026699999999999998,0.0001,0.003,0.0364,0.0629,1 cup milk #¼ cup all-purpose flour #½ cup shortening #½ cup butter #1 cup white sugar #1 teaspoon vanilla extract ,7.3,0.022
88,Texas New Mexico Chili,17490,This is a hybrid of two chili recipes and it is wonderful. I serve it with tortilla chips and cheese. Makes great nachos!! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060627.jpg,12,219.4,4,3.4,15.2,4.4,2.2,11.6,0.059,0.0035,0.0224,0.3793,0.6671,"1 onion, chopped #4 cloves garlic, minced #1 red bell pepper, chopped #1 pound ground beef #2 tablespoons ground cumin #1 tablespoon chili powder #1 teaspoon dried oregano #1 bay leaf #4 (14.5 ounce) cans chicken broth #1 (14.5 ounce) can peeled and diced tomatoes with juice #1 (15 ounce) can pinto beans #1 (15 ounce) can kidney beans with liquid #3 tablespoons cornmeal ",4.4,0.0322
89,Mouth Watering Ribs,17491,"These ribs are cooked in a barbeque sauce which is out of this world! It contains simple ingredients, yet it gives the ribs great flavor. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F323231.jpg,4,572.9,44,4.4,25.4,0.9,21.7,40.2,0.0531,0.0021000000000000003,0.045200000000000004,0.7135,1.4349,"1 ½ pounds pork spareribs #1 onion, chopped #1 cup ketchup #2 tablespoons cider vinegar #2 tablespoons lemon juice #1 tablespoon prepared mustard #2 tablespoons brown sugar #1 teaspoon salt #½ teaspoon ground black pepper ",12.9,0.1361
90,Tostones (Fried Plantains),17492,"A Puerto Rican side, usually served with rice and beans in our family. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F454555.jpg,6,174.8,98,4.6,28.7,2.1,13.5,7.7,0.003,0.0005,0.033299999999999996,0.4492,0.1974,"2 cups vegetable oil for frying #3 plantains, peeled and sliced into 1-inch pieces # salt to taste # garlic powder to taste ",1.1,0.0
91,Ortega® Snack Mix,17494,Craving a take-along snack with a Mexican twist? Here's one from Ortega® that's easy to make. Keep some prepared in your pantry to snack on whenever the munchies hit. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F985895.jpg,20,204.5,2,2.5,15.2,2.6,1.7,14.3,0.0297,0.0021000000000000003,0.0493,0.176,0.443,"3 cups lightly salted peanuts #3 cups corn chips #3 cups spoon-size shredded wheat cereal #2 cups lightly salted pretzels #1 (1.25 ounce) package ORTEGA® Taco Seasoning mix #¼ cup butter or margarine, melted ",3.1,0.0060999999999999995
92,Sausage Gravy I,17495,"My mother learned how to make this while we lived in Nashville many years ago, and it is now a family favorite. Good old-fashioned sausage gravy. It's her most requested recipe from family and friends alike. Serve over biscuits or toast. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F14877.jpg,8,296.8,354,4.6,7.9,0.1,4.3,24.7,0.1182,0.0007,0.0173,0.2581,0.5615,1 pound ground pork sausage #3 tablespoons bacon grease #¼ cup all-purpose flour #3 cups milk #½ teaspoon salt #¼ teaspoon ground black pepper ,9.4,0.045899999999999996
93,Steak Mix-Up,17496,"An easy to make, very filling dish. This one combines sliced sirloin with peppers, onions, and tomatoes in a creamy sauce. Try serving over rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F545220.jpg,4,555,32,4.1,14.8,1.7,7.7,38.4,0.1098,0.0053,0.0586,0.9158,0.6123,"2 tablespoons vegetable oil #1 ½ pounds top sirloin - cut into 2 inch strips # salt to taste # ground black pepper to taste # garlic powder to taste #1 teaspoon onion powder #1 onion, chopped #1 green bell pepper, chopped #2 tomatoes, diced #1 (10.75 ounce) can condensed cream of mushroom soup #1 cup milk ",13.0,0.1188
94,"Tortilla, Chile and Lime Soup",17497,"Tortilla soup is popular throughout Mexico. It usually features a spicy, tomato-based broth topped with pieces of broken tortilla chips. This version has the added tang of lime juice, a flavor addition that originates from the Yucatan region of the country. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F984986.jpg,9,202,7,4.9,11.6,2.5,2.9,10.2,0.047,0.0023,0.0252,0.48169999999999996,0.9404,"1 tablespoon vegetable oil #1 cup chopped onion #2 cloves garlic, finely chopped #8 cups chicken broth #1 (14.5 ounce) can peeled and diced tomatoes, drained #1 (4 ounce) can ORTEGA® Diced Green Chiles #½ cup lime juice #½ teaspoon salt #2 cups cooked and shredded chicken breast meat #2 cups crushed tortilla chips #1 cup avocado slices, for garnish #1 tablespoon chopped fresh cilantro ",2.0,0.0258
95,Ricotta Pie,17498,"Flecks of creamy chocolate are mingled with the richness of ricotta cheese and lots of eggs. This is a traditional Easter pie, but it's good anytime! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F647415.jpg,16,493.6,12,4.3,41.6,0.7,21.2,28.8,0.21259999999999998,0.0021000000000000003,0.019899999999999998,0.1769,0.2019,"3 cups all-purpose flour #1 cup shortening #2 eggs, beaten #½ cup milk #1 teaspoon vanilla extract #3 pounds ricotta cheese #1 ½ cups white sugar #½ teaspoon salt #10 eggs, beaten #1 (1.5 ounce) bar chocolate candy bar, grated ",14.0,0.1913
96,Chocolate Pudding Cake III,17499,"A delicious, easy pudding cake, wonderful served warm with a spoonful of whipped cream. Try mint chocolate chips for a change. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F426978.jpg,16,134.5,139,4.7,25.3,1.2,19.0,4.0,0.0471,0.0008,0.019600000000000003,0.0813,0.1251,¾ cup all-purpose flour #⅔ cup white sugar #½ cup unsweetened cocoa powder #1 ½ teaspoons baking powder #½ teaspoon salt #½ cup milk #3 tablespoons vegetable oil #⅔ cup packed brown sugar #¼ cup miniature semisweet chocolate chips #1 teaspoon vanilla extract #1 ¼ cups hot water ,1.1,0.0006
