,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
82,Lemon Lu Lu Cake,17582,A wonderfully tangy and moist glazed lemon cake. Quick and easy to prepare! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F674080.jpg,24,172.8,54,4.4,35.9,0.2,24.4,3.1,1.2,0.0112,0.0004,0.0009,0.0378,0.2124,"1 (18.25 ounce) package lemon cake mix #1 (3 ounce) package instant lemon pudding mix #3 cups confectioners' sugar #1 ½ cups lemon juice #3 teaspoons butter, melted ",0.006900000000000001
83,Fourteen Carat Cake,17583,This carrot cake is worth its weight in gold! It always gets compliments! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1404490.jpg,12,862.3,53,4.7,96.6,2.4,76.1,51.2,16.7,0.1183,0.0022,0.0252,0.2191,0.701,"2 cups all-purpose flour #2 teaspoons baking powder #1 ½ teaspoons baking soda #1 ½ teaspoons salt #2 teaspoons ground cinnamon #2 cups white sugar #1 ½ cups vegetable oil #4 eggs #2 cups finely grated carrots #1 (8 ounce) can crushed pineapple, drained #½ cup chopped walnuts #1 cup flaked coconut #4 tablespoons butter, room temperature #2 (8 ounce) packages cream cheese, room temperature #1 teaspoon vanilla extract #1 (16 ounce) package confectioners' sugar, sifted ",0.11320000000000001
84,Cherry Cheese Pie I,17584,"Cream cheese and whipped topping folded together make this no-bake pie light and fluffy. This is a quick and easy dessert. For endless variations, use any flavor of pie filling as a topping! This recipe can be doubled for a 9x13 inch pan. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6487070.jpg,8,420.9,121,4.7,55.5,0.8,26.9,21.1,11.6,0.0373,0.0011,0.012,0.1381,0.2508,"1 (9 inch) prepared graham cracker crust #1 (8 ounce) package cream cheese, softened #½ cup white sugar #2 cups frozen whipped topping, thawed #1 (21 ounce) can cherry pie filling ",0.0308
85,Banana Loaf Cake II,17585,This recipe makes 2 loaves - have one now and freeze one for later. It's very moist and tasty. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3263.jpg,24,160.7,15,4.4,22.1,0.5,13.2,7.3,1.1,0.0364,0.0006,0.0085,0.0572,0.2145,1 (18.25 ounce) package yellow cake mix #1 (3.5 ounce) package instant banana pudding mix #½ cup mashed banana #4 eggs #1 cup water #¼ cup vegetable oil #½ cup chopped walnuts ,0.0314
86,Waldorf Astoria Cake Frosting,17586,This easy white frosting is perfect for wedding cakes. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F193975.jpg,12,306,24,4.0,37.9,0.0,37.2,17.4,7.1,0.016300000000000002,0.0,0.0015,0.0211,0.030199999999999998,1 (16 ounce) package confectioners' sugar #1 cup shortening #⅔ cup milk #⅛ teaspoon salt #1 teaspoon butter flavored extract #1 teaspoon clear imitation vanilla extract ,0.0107
87,Blender Chocolate Mousse II,17587,"Very rich and chocolaty mousse made in a blender. Garnish with whipped cream. This recipe contains raw eggs. We recommend that pregnant women, young children, the elderly and the infirm do not consume raw eggs. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1476672.jpg,8,316.6,17,3.4,40.5,2.5,36.9,15.5,8.6,0.058,0.0017,0.0536,0.22240000000000001,0.0431,2 cups semisweet chocolate chips #½ cup white sugar #3 eggs #1 cup hot milk #4 tablespoons brandy ,0.0728
88,Banana Split Cake IV,17588,A lighter version of the easy no-bake dessert. This has fresh strawberries and bananas as well as pineapple and maraschino cherries. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F420025.jpg,24,309.7,39,4.7,52.9,1.7,31.3,11.5,7.4,0.0224,0.0007,0.0165,0.1861,0.1163,"2 cups graham cracker crumbs #½ cup butter, melted #1 (8 ounce) package cream cheese #¼ cup butter, softened #3 cups confectioners' sugar #4 bananas #1 (20 ounce) can crushed pineapple, drained #1 quart strawberries, stemmed and quartered #1 ½ cups sugar free strawberry glaze #1 (12 ounce) container lite frozen whipped topping, thawed #1 (10 ounce) jar maraschino cherries, drained and quartered ",0.0255
89,Albondigas Soup III,17589,"Although I've had many types of Albondigas soup, I've never come across a soup like this. This comes from my Grandmother from Michoacan, Mexico. It's easy to make, and my 10 year old enjoys making the meatballs! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3442121.jpg,8,233.7,37,4.1,33.2,3.2,0.8,7.0,2.5,0.0593,0.0036,0.048100000000000004,0.5119,0.4982,"2 quarts water #1 pound ground beef #½ cup uncooked white rice #1 egg #2 tablespoons dried oregano #2 teaspoons garlic salt #2 teaspoons ground black pepper #¼ teaspoon ground cumin #½ cup all-purpose flour #3 potatoes, peeled and cubed # salt and pepper to taste ",0.0366
90,Instant Millionaire Pie for Diabetics,17590,A tasty cream pie with pineapple and pecans. You can use fat-free milk and whipped topping to make this dessert extra low-cal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7516504.jpg,8,356.5,53,4.4,34.0,2.0,22.6,24.1,8.7,0.0615,0.001,0.029,0.165,0.31510000000000005,"1 (9 inch) prepared graham cracker crust #1 (1 ounce) package sugar-free instant vanilla pudding mix #1 cup cold milk #1 (8 ounce) can crushed pineapple, drained #1 (8 ounce) container frozen whipped topping, thawed #1 cup chopped pecans ",0.0024
91,Caesar Salad with Cilantro and Green Chile Dressing,17591,Nice twist from the usual Caesar. Green chiles give this salad a lightly spicy south of the border flavor! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F981421.jpg,8,436.7,17,4.4,12.3,2.4,2.3,42.0,7.8,0.101,0.0012,0.0174,0.25789999999999996,0.6169,"1 cup fresh cilantro leaves #¾ cup mayonnaise #¾ cup vegetable oil #1 (4 ounce) can ORTEGA® Diced Green Chiles #¼ cup red wine vinegar #¼ cup crumbled feta or cotija cheese #1 clove garlic, peeled #½ teaspoon salt #⅛ teaspoon ground black pepper #1 large head romaine lettuce, rinsed, patted dry and chopped #2 cups seasoned croutons #1 (4 ounce) can ORTEGA® Whole Green Chiles, cut into strips #½ cup crumbled feta or cotija cheese ",0.0211
92,Rich Chocolate Cake II,17592,"A very easy dense chocolate cake, almost like a devil's food. Recommended frostings for this cake are, Cream Cheese Frosting, Boiled Frosting, or a dusting of confectioners' sugar. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F826990.jpg,24,182.8,10,3.8,29.7,1.0,16.9,6.5,1.0,0.0053,0.001,0.013099999999999999,0.055600000000000004,0.1545,3 cups all-purpose flour #2 cups white sugar #½ cup unsweetened cocoa powder #2 teaspoons baking soda #½ teaspoon salt #2 cups hot brewed coffee #⅔ cup vegetable oil #2 tablespoons vanilla extract ,0.0
93,Fantastic Pie,17593,"The flavors of tart lemon, rich cream cheese, and buttery, nutty pastry mingle in this delicious dessert the whole family will love. Easy 3-steps to prepare. You can even experiment with different pudding flavors if you like! Choose any nut you like to add to crust. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5188845.jpg,8,663.9,11,4.3,66.9,1.5,33.3,41.7,23.8,0.1463,0.0016,0.0293,0.24480000000000002,0.4701,"1 ¼ cups all-purpose flour #⅔ cup butter, softened #¾ cup chopped pecans #1 (8 ounce) package cream cheese, softened #1 ½ cups confectioners' sugar #1 ½ cups nondairy whipped topping #1 (5 ounce) package instant lemon pudding mix #3 cups cold milk #1 ½ cups frozen whipped topping ",0.0788
94,Chocolate Streusel Pecan Muffins,17594,These streusel muffins have chocolate chips in them. Enjoy with a cup of fresh-brewed coffee for breakfast or snack anytime. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F988372.jpg,12,341.9,2,4.0,35.5,2.3,22.1,20.5,8.5,0.12390000000000001,0.0017,0.034,0.182,0.1482,"¼ cup all-purpose flour #¼ cup packed brown sugar #¼ teaspoon ground cinnamon #2 tablespoons butter, melted #¼ cup chopped pecans #1 (11.5 ounce) package NESTLE® TOLL HOUSE® Milk Chocolate Morsels, divided #⅓ cup milk #3 tablespoons butter #1 cup all-purpose flour #2 tablespoons granulated sugar #2 teaspoons baking powder #¼ teaspoon ground cinnamon #¾ cup chopped pecans #1 large egg #½ teaspoon vanilla extract ",0.0354
95,Fava Bean Breakfast Spread,17596,"A deliciously seasoned fava bean, onion, and tomato dip recipe! Traditionally served with pita bread for breakfast in Egypt. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F72794.jpg,6,100.7,66,4.6,13.6,3.5,2.3,3.7,0.5,0.0342,0.0013,0.0316,0.3155,0.3215,"1 (15 ounce) can fava beans #1 ½ tablespoons olive oil #1 large onion, chopped #1 large tomato, diced #1 teaspoon ground cumin #¼ cup chopped fresh parsley #¼ cup fresh lemon juice # salt and pepper to taste # ground red pepper, to taste ",0.0
96,Earthquake Cake III,17598,This cake gets its name from its appearance after baking and is really yummy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F608997.jpg,24,216.9,5,4.2,31.8,0.8,24.4,9.8,4.4,0.0295,0.0006,0.0055,0.0701,0.1958,1 (16 ounce) container coconut pecan frosting #1 (8 ounce) package cream cheese #1 cup confectioners' sugar #1 egg #1 (18.25 ounce) package German chocolate cake mix ,0.018
97,Triple Strawberry Cake,17599,"An incredibly moist and light cake made with cake mix, strawberry gelatin and fresh strawberries. Great for summer picnics and get-togethers. Can be made to be very low fat by using an egg substitute and applesauce instead of oil in the cake mix and using fat free topping. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4048024.jpg,24,121.2,58,4.4,22.9,0.3,15.0,3.1,2.1,0.032299999999999995,0.0004,0.0019,0.0322,0.14809999999999998,"1 (18.25 ounce) package strawberry cake mix #1 (3 ounce) package flavored Jell-O® #4 cups water #2 cups frozen whipped topping, thawed #2 cups strawberries, sliced ",0.0
