,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
87,Perfect Pineapple Orange Chicken,24787,"A whole chicken lightly seasoned with salt and pepper, then roasted and basted with pineapple and orange juices. This recipe is quick and easy and my husband just loves it! It's almost impossible to mess this up, it always comes out great. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F347249.jpg,4,505.6,13,4.0,7.4,0.1,5.7,32.8,13.2,0.0348,0.0028,0.0441,0.4442,0.2087,"1 (2 to 3 pound) whole chicken, rinsed #4 tablespoons butter, softened #½ cup pineapple juice #½ cup orange juice # salt and pepper to taste ",0.2012
88,Carol's King Ranch Casserole,24788,"Layers of boiled chicken, a creamy soup mixture with red bell pepper, diced tomatoes and green chile peppers and flour tortillas are covered with shredded cheese and baked. Tex-Mex at its best! There are several versions of this, but this is my own rendition. One of my family's favorite meals. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5259832.jpg,8,632,70,4.3,62.0,6.1,4.0,27.3,14.1,0.0775,0.0045,0.047200000000000006,0.5955,1.7454,"4 skinless, boneless chicken breast halves #1 tablespoon chicken bouillon #1 cup chicken broth #1 cup chopped onion #1 (10.75 ounce) can condensed cream of chicken soup #1 (10.75 ounce) can condensed cream of mushroom soup #½ cup diced red bell pepper #1 (14.5 ounce) can diced tomatoes with green chile peppers #2 (8 ounce) cans chili beans, drained #12 (8 inch) flour tortillas #3 cups shredded Colby-Monterey Jack cheese ",0.0865
89,Gumbo Style Chicken Creole,24789,"Delicious chicken gumbo consistency with tomato base. Makes plenty to last for several days. Serve over hot cooked rice and sprinkle with filé powder, if desired. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2422025.jpg,6,136.5,400,4.5,12.3,2.0,3.2,9.4,1.5,0.0296,0.001,0.0176,0.1997,0.735,"¼ cup vegetable oil #¼ cup all-purpose flour #1 green bell pepper, chopped #1 medium onion, chopped #2 cups cooked chicken, chopped #1 (14.5 ounce) can diced tomatoes with green chile peppers, with liquid #1 (4.5 ounce) can sliced mushrooms, drained #2 tablespoons chopped fresh parsley #2 teaspoons Worcestershire sauce #3 cloves garlic, minced #1 teaspoon soy sauce #1 teaspoon white sugar #½ teaspoon salt #½ teaspoon ground black pepper #3 dashes hot sauce, or to taste #½ cup chicken broth, or as needed (Optional)",0.0005
90,Chicken Savoy,24790,"A whole chicken cut into pieces and baked with a simple mixture of olive oil, chicken stock, garlic, spices and cheese - topped with balsamic vinegar just before serving. The best Chicken Savoy on the planet is served at the Belmont Tavern in Bloomfield, where it was invented by Stretch himself. Go there, order Savoy for two, and order Zita with pot cheese. They make a wonderful combination. The place is not fancy, but the food is outstanding. This is a recipe to eat with your fingers and get juices on your hands. Yum! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F387545.jpg,4,477.2,295,4.4,2.9,0.2,1.9,30.4,8.2,0.1154,0.003,0.0409,0.3649,0.3897,"1 (2 to 3 pound) whole chicken, cut into pieces #⅛ cup extra virgin olive oil #1 cup chicken stock #1 clove garlic, crushed #1 teaspoon dried oregano # salt and pepper to taste #¼ cup grated Romano cheese #3 tablespoons balsamic vinegar ",0.17859999999999998
91,Easy Slow Cooker Chicken Wings,24791,"Chicken wings slow cooked with a spicy tangy sauce mixture which includes chili sauce, chili powder lemon juice and molasses! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F546203.jpg,8,284,103,3.6,13.7,0.4,6.5,15.3,4.3,0.041299999999999996,0.0027,0.0426,0.5054,0.7201000000000001,"5 ½ pounds chicken wings, split and tips discarded #1 (12 fluid ounce) can or bottle chile sauce #¼ cup fresh lemon juice #¼ cup molasses #2 tablespoons Worcestershire sauce #3 drops hot pepper sauce #1 tablespoon salsa #2 ½ teaspoons chili powder #1 teaspoon garlic powder #2 teaspoons salt ",0.0655
92,Orange Chicken,24792,"Orange marmalade is the key ingredient in a simple sauce with broth, lemon juice, flour and pepper added. Chicken breasts are lightly browned, then simmered in the sauce. Serve over hot cooked rice and sprinkle with fresh parsley, if desired. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6835659.jpg,6,236.9,128,3.4,27.8,0.4,21.4,1.5,0.4,0.027800000000000002,0.0012,0.0352,0.323,0.0968,"6 skinless, boneless chicken breast halves #¼ cup all-purpose flour #1 (14.5 ounce) can chicken broth #2 teaspoons lemon juice #⅔ cup orange marmalade #¼ teaspoon ground black pepper ",0.0684
93,Lemon Chicken III,24793,"Chicken breasts marinated in lemon juice, then coated in seasoned flour and fried, and finally baked in chicken broth with brown sugar, fresh parsley and lemon slices. This is the best lemon chicken you will ever taste! It is very good for making for a family dinner. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1098080.jpg,6,440.6,123,4.2,37.3,2.1,14.0,20.0,3.3,0.0503,0.0026,0.0498,0.5099,0.6663,"6 skinless, boneless chicken breast halves #2 cups fresh lemon juice #1 cup all-purpose flour #1 ½ teaspoons salt #2 teaspoons paprika #1 teaspoon ground black pepper #½ cup vegetable oil #⅓ cup light brown sugar #¼ cup chicken broth #6 slices lemon #½ cup finely minced fresh parsley ",0.0684
94,Slow Cooker Chicken Curry,24794,"Cubed chicken meat slow cooked with potatoes, vegetables and a simple curry mixture. A quick and easy recipe for a chicken vegetable curry. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6038635.jpg,4,259.6,37,2.6,25.1,4.5,1.0,2.9,0.7,0.0564,0.0031,0.0725,0.9295,0.5702999999999999,"1 pound cubed skinless, boneless chicken breast meat #2 large potatoes, cubed #1 (10.5 ounce) can condensed chicken broth #2 ½ cups water #2 tablespoons curry powder #½ (10 ounce) package frozen mixed stir-fry vegetables #1 tablespoon cornstarch ",0.06659999999999999
95,Gourmet Chicken Sandwich,24795,"Sauteed chicken breasts topped with a mayonnaise/mustard/rosemary spread and graced by 2 slices of garlic rosemary focaccia bread. These sandwiches are great when you want a quick supper, but not something from the freezer. They remind me of an expensive sandwich from an upscale deli. The spread and the chicken can be made in advance, and the chicken can be eaten hot or cold. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8216509.jpg,4,522.5,170,4.5,58.0,3.1,1.0,15.7,3.1,0.103,0.004200000000000001,0.0541,0.3323,0.8261000000000001,"4 breast half, bone and skin removed (blank)s skinless, boneless chicken breast halves - pounded to 1/4 inch thickness # ground black pepper to taste #1 tablespoon olive oil #1 teaspoon minced garlic #2 tablespoons mayonnaise #2 teaspoons prepared Dijon-style mustard #1 teaspoon chopped fresh rosemary #8 slices garlic and rosemary focaccia bread ",0.0698
96,Spiced Chicken Loaf,24796,"A mixture of ground chicken with stuffing mix, cheese, egg, onion and seasonings baked into a tangy tasty loaf. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F698681.jpg,6,193.6,106,4.3,15.5,1.2,3.1,4.7,1.6,0.0678,0.0015,0.0216,0.2529,0.6653,"1 pound ground chicken #⅔ cup herb stuffing mix, crushed into fine crumbs #¼ cup grated Parmesan cheese #1 egg #1 cup diced onion #½ teaspoon salt #½ teaspoon ground black pepper #1 pinch garlic pepper seasoning #2 teaspoons ketchup #2 teaspoons barbeque sauce ",0.08020000000000001
97,Mediterranean Chicken with Eggplant,24797,I've learned to make this dish from my grandmother who still lives on the shore of the Mediterranean. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2294204.jpg,5,335.6,118,4.1,26.6,7.4,10.2,10.6,1.7,0.048,0.0022,0.0751,0.7946,0.1468,"3 eggplants, peeled and cut lengthwise into 1/2 inch thick slices #3 tablespoons olive oil #6 skinless, boneless chicken breast halves - diced #1 onion, diced #2 tablespoons tomato paste #½ cup water #2 teaspoons dried oregano # salt and pepper to taste ",0.08209999999999999
98,Karen's Slow Cooker Pizza Chicken,24798,"Chicken breast slow cooked with onion, bell pepper, celery, tomato and mushroom soups and herbs. I put this together quickly one Saturday morning. When my family got home, they couldn't wait! My daughter thought we were having pizza for dinner, hence the name! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8698.jpg,5,226.4,33,3.2,18.7,2.0,8.1,6.0,1.4,0.0714,0.0036,0.045,0.6304,0.8592000000000001,"4 skinless, boneless chicken breast halves - cut into bite size pieces #1 onion, chopped #1 green bell pepper, chopped #2 stalks celery, sliced #1 (10.75 ounce) can condensed tomato soup #1 (10.75 ounce) can condensed cream of mushroom soup #2 tablespoons tomato paste #½ cup water #1 tablespoon dried parsley #1 tablespoon dried oregano #1 tablespoon dried basil #1 bay leaf # salt and pepper to taste ",0.054799999999999995
99,Sesame Chicken Strips with Sweet Sauce,24799,"Chicken strips dipped in a mayonnaise/mustard mixture, then a sesame seed/cracker crumb mixture and baked. Served with a honey mayonnaise dipping sauce. These chicken strips are very tasty, especially when dipped in the sweet sauce. These go over well at summer get-togethers and make great finger foods. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8588536.jpg,11,458.5,71,4.3,9.3,0.9,3.9,37.8,5.8,0.0808,0.0019,0.0466,0.2484,0.3318,"1 cup mayonnaise #2 teaspoons dried minced onion #2 teaspoons dry mustard #1 cup crushed buttery round cracker crumbs #½ cup sesame seeds #2 pounds skinless, boneless chicken breast halves #1 cup mayonnaise #2 tablespoons honey ",0.0631
